,closing_1,closing_2,id,latitude,longitude,opening_1,opening_2
92,3:00 pm,9:00 pm,champa-garden-san-francisco-2,37.7250728797322,-122.4600251019,11:00 am,5:00 pm
93,9:00 pm,0,auntie-aprils-san-francisco,37.7362031489611,-122.390346005559,8:00 am,0
94,2:30 am,0,bush-market-san-francisco,37.7901268005371,-122.410873413086,8:00 am,0
95,3:00 pm,0,hrd-coffee-shop-san-francisco-2,37.7811165,-122.3953976,9:00 am,0
96,1:00 am,0,king-of-thai-noodle-cafe-san-francisco,37.742553,-122.482713,11:00 am,0
97,11:00 pm,0,olive-garden-italian-restaurant-san-francisco,37.7273876663436,-122.476222849885,11:00 am,0
98,11:00 pm,0,spruce-san-francisco,37.788149,-122.452737,5:00 pm,0
99,10:30 pm,0,piperade-san-francisco,37.800781551864205,-122.401514053345,5:30 pm,0
100,10:30 pm,0,umami-san-francisco,37.797645,-122.4340472,5:30 pm,0
101,10:00 pm,0,garaje-san-francisco,37.78201,-122.396132,5:00 pm,0
102,9:00 pm,0,sing-sing-sandwich-shop-san-francisco,37.7836936712265,-122.415980547667,9:00 am,0
103,10:00 pm,0,paradise-pizza-and-pasta-san-francisco,37.736547,-122.470256,4:30 pm,0
104,10:00 pm,0,uncle-boys-san-francisco,37.7772493,-122.4615654,11:30 am,0
105,2:30 pm,9:00 pm,olea-san-francisco,37.79093,-122.4189313,9:00 am,6:00 pm
106,10:00 pm,0,mela-tandoori-kitchen-san-francisco-2,37.7811951935291,-122.419438585639,5:30 pm,0
107,2:30 am,0,slider-shack-san-francisco,37.7926174089346,-122.394239902496,10:00 pm,0
108,3:00 pm,0,cafe-rosso-san-francisco,37.7226628,-122.4779083,8:00 am,0
109,0:00 am,0,galette-88-san-francisco,37.790431481802,-122.40338568658,0:00 am,0
110,10:00 pm,0,whole-foods-market-market-street-san-francisco,37.76832,-122.427111,8:00 am,0
111,11:00 pm,0,1601-bar-and-kitchen-san-francisco,37.7715817,-122.4168819,6:00 pm,0
112,0:00 am,0,japacurry-truck-san-francisco,37.7793922424316,-122.417930603027,0:00 am,0
113,10:00 pm,0,roys-restaurant-san-francisco,37.7881991577363,-122.399714925964,5:00 pm,0
114,10:00 pm,0,mission-pie-san-francisco,37.750579,-122.417976,8:00 am,0
115,1:00 am,0,nopa-san-francisco,37.774883043712,-122.43755848222,11:00 am,0
116,3:00 pm,0,sallys-restaurant-san-francisco,37.765728,-122.401816,7:00 am,0
117,11:00 pm,0,gracias-madre-san-francisco,37.761606,-122.419241,11:00 am,0
118,8:00 pm,0,el-azteca-taqueria-san-francisco,37.729317,-122.392731,10:00 am,0
119,11:00 pm,0,coqueta-san-francisco,37.7984671979957,-122.396616339684,11:30 am,0
120,8:00 pm,0,guerrilla-organics-san-francisco,37.7326304013213,-122.388532234116,10:00 am,0
121,2:00 am,0,ryokos-japanese-restaurant-and-bar-san-francisco,37.788008004427,-122.411782890558,6:00 pm,0
122,12:00 am,0,palomino-san-francisco-3,37.790204713203,-122.38971119238,11:00 am,0
123,0:00 am,0,salumeria-san-francisco-2,37.7676116,-122.4109711,0:00 am,0
124,7:00 pm,0,dinosaurs-2-san-francisco,37.7315483093262,-122.472511291504,10:00 am,0
125,9:00 pm,0,california-crisp-san-francisco,37.729133605957,-122.47673034668,10:00 am,0
126,10:00 pm,0,april-nine-thai-kitchen-san-francisco,37.7141645,-122.4690478,4:30 pm,0
127,,,justice-served-cafe-san-francisco,37.780382222437794,-122.417607307434,,
128,10:30 pm,0,woodhouse-fish-co-san-francisco,37.787488,-122.433446,11:30 am,0
129,11:30 pm,0,ebisu-south-san-francisco,37.617852,-122.391433,8:00 am,0
130,10:00 pm,0,whole-foods-market-ocean-san-francisco,37.723822,-122.454781,8:00 am,0
131,7:00 pm,0,mission-banh-mi-duc-loi-kitchen-san-francisco,37.76164,-122.419456,11:00 am,0
132,0:00 am,0,le-petitts-kitchen-san-francisco-2,37.7816826850176,-122.414929792285,0:00 am,0
133,4:30 pm,1:00 am,loló-san-francisco-4,37.7573462,-122.4214034,11:30 am,5:30 pm
134,10:00 pm,0,bocadillos-san-francisco,37.795831,-122.403234,5:00 pm,0
135,3:00 pm,10:00 pm,cdxx-san-francisco-2,37.725173,-122.39552,10:00 am,6:00 pm
136,10:00 pm,0,saison-san-francisco-2,37.7795269,-122.3922908,5:30 pm,0
137,4:00 pm,0,cholo-soy-san-francisco,37.7600998876601,-122.41905570124,9:00 am,0
